XPOS	person	number	tense	mood	voice	gender	case	degree
participle	_	pl	aor	_	mid	neut	dat	_
participle	_	pl	aor	_	mid	neut	gen	_
participle	_	pl	aor	_	mid	neut	nom	_
participle	_	pl	aor	_	mid	neut	voc	_
participle	_	pl	aor	_	pass	fem	acc	_
participle	_	pl	aor	_	pass	fem	dat	_
participle	_	pl	aor	_	pass	fem	gen	_
participle	_	pl	aor	_	pass	fem	nom	_
participle	_	pl	aor	_	pass	fem	voc	_
participle	_	pl	aor	_	pass	masc	acc	_
participle	_	pl	aor	_	pass	masc	dat	_
participle	_	pl	aor	_	pass	masc	gen	_
participle	_	pl	aor	_	pass	masc	nom	_
participle	_	pl	aor	_	pass	masc	voc	_
participle	_	pl	aor	_	pass	neut	acc	_
participle	_	pl	aor	_	pass	neut	dat	_
participle	_	pl	aor	_	pass	neut	gen	_
participle	_	pl	aor	_	pass	neut	nom	_
participle	_	pl	aor	_	pass	neut	voc	_
participle	_	pl	fut	_	act	fem	acc	_
participle	_	pl	fut	_	act	fem	dat	_
participle	_	pl	fut	_	act	fem	gen	_
participle	_	pl	fut	_	act	fem	nom	_
participle	_	pl	fut	_	act	fem	voc	_
participle	_	pl	fut	_	act	masc	acc	_
participle	_	pl	fut	_	act	masc	dat	_
participle	_	pl	fut	_	act	masc	gen	_
participle	_	pl	fut	_	act	masc	nom	_
participle	_	pl	fut	_	act	masc	voc	_
participle	_	pl	fut	_	act	neut	acc	_
participle	_	pl	fut	_	act	neut	dat	_
participle	_	pl	fut	_	act	neut	gen	_
participle	_	pl	fut	_	act	neut	nom	_
participle	_	pl	fut	_	act	neut	voc	_
participle	_	pl	fut	_	mid	fem	acc	_
participle	_	pl	fut	_	mid	fem	dat	_
participle	_	pl	fut	_	mid	fem	gen	_
participle	_	pl	fut	_	mid	fem	nom	_
participle	_	pl	fut	_	mid	fem	voc	_
participle	_	pl	fut	_	mid	masc	acc	_
participle	_	pl	fut	_	mid	masc	dat	_
participle	_	pl	fut	_	mid	masc	gen	_
participle	_	pl	fut	_	mid	masc	nom	_
participle	_	pl	fut	_	mid	masc	voc	_
participle	_	pl	fut	_	mid	neut	acc	_
participle	_	pl	fut	_	mid	neut	dat	_
participle	_	pl	fut	_	mid	neut	gen	_
participle	_	pl	fut	_	mid	neut	nom	_
participle	_	pl	fut	_	mid	neut	voc	_
participle	_	pl	fut	_	pass	fem	acc	_
participle	_	pl	fut	_	pass	fem	dat	_
participle	_	pl	fut	_	pass	fem	gen	_
participle	_	pl	fut	_	pass	fem	nom	_
participle	_	pl	fut	_	pass	fem	voc	_
participle	_	pl	fut	_	pass	masc	acc	_
participle	_	pl	fut	_	pass	masc	dat	_
participle	_	pl	fut	_	pass	masc	gen	_
participle	_	pl	fut	_	pass	masc	nom	_
participle	_	pl	fut	_	pass	masc	voc	_
participle	_	pl	fut	_	pass	neut	acc	_
participle	_	pl	fut	_	pass	neut	dat	_
participle	_	pl	fut	_	pass	neut	gen	_
participle	_	pl	fut	_	pass	neut	nom	_
participle	_	pl	fut	_	pass	neut	voc	_
participle	_	pl	futpf	_	act	fem	acc	_
participle	_	pl	futpf	_	act	fem	dat	_
participle	_	pl	futpf	_	act	fem	gen	_
participle	_	pl	futpf	_	act	fem	nom	_
participle	_	pl	futpf	_	act	fem	voc	_
participle	_	pl	futpf	_	act	masc	acc	_
participle	_	pl	futpf	_	act	masc	dat	_
participle	_	pl	futpf	_	act	masc	gen	_
participle	_	pl	futpf	_	act	masc	nom	_
participle	_	pl	futpf	_	act	masc	voc	_
participle	_	pl	futpf	_	act	neut	acc	_
participle	_	pl	futpf	_	act	neut	dat	_
participle	_	pl	futpf	_	act	neut	gen	_
participle	_	pl	futpf	_	act	neut	nom	_
participle	_	pl	futpf	_	act	neut	voc	_
participle	_	pl	futpf	_	mid	fem	acc	_
participle	_	pl	futpf	_	mid	fem	dat	_
participle	_	pl	futpf	_	mid	fem	gen	_
participle	_	pl	futpf	_	mid	fem	nom	_
participle	_	pl	futpf	_	mid	fem	voc	_
participle	_	pl	futpf	_	mid	masc	acc	_
participle	_	pl	futpf	_	mid	masc	dat	_
participle	_	pl	futpf	_	mid	masc	gen	_
participle	_	pl	futpf	_	mid	masc	nom	_
participle	_	pl	futpf	_	mid	masc	voc	_
participle	_	pl	futpf	_	mid	neut	acc	_
participle	_	pl	futpf	_	mid	neut	dat	_
participle	_	pl	futpf	_	mid	neut	gen	_
participle	_	pl	futpf	_	mid	neut	nom	_
participle	_	pl	futpf	_	mid	neut	voc	_
participle	_	pl	pf	_	act	fem	acc	_
participle	_	pl	pf	_	act	fem	dat	_
participle	_	pl	pf	_	act	fem	gen	_
participle	_	pl	pf	_	act	fem	nom	_
participle	_	pl	pf	_	act	fem	voc	_
participle	_	pl	pf	_	act	masc	acc	_
participle	_	pl	pf	_	act	masc	dat	_
participle	_	pl	pf	_	act	masc	gen	_
participle	_	pl	pf	_	act	masc	nom	_
participle	_	pl	pf	_	act	masc	voc	_
participle	_	pl	pf	_	act	neut	acc	_
participle	_	pl	pf	_	act	neut	dat	_
participle	_	pl	pf	_	act	neut	gen	_
participle	_	pl	pf	_	act	neut	nom	_
participle	_	pl	pf	_	act	neut	voc	_
participle	_	pl	pf	_	mid	fem	acc	_
participle	_	pl	pf	_	mid	fem	dat	_
participle	_	pl	pf	_	mid	fem	gen	_
participle	_	pl	pf	_	mid	fem	nom	_
participle	_	pl	pf	_	mid	fem	voc	_
participle	_	pl	pf	_	mid	masc	acc	_
participle	_	pl	pf	_	mid	masc	dat	_
participle	_	pl	pf	_	mid	masc	gen	_
participle	_	pl	pf	_	mid	masc	nom	_
participle	_	pl	pf	_	mid	masc	voc	_
participle	_	pl	pf	_	mid	neut	acc	_
participle	_	pl	pf	_	mid	neut	dat	_
participle	_	pl	pf	_	mid	neut	gen	_
participle	_	pl	pf	_	mid	neut	nom	_
participle	_	pl	pf	_	mid	neut	voc	_
participle	_	pl	pres	_	act	fem	acc	_
participle	_	pl	pres	_	act	fem	dat	_
participle	_	pl	pres	_	act	fem	gen	_
participle	_	pl	pres	_	act	fem	nom	_
participle	_	pl	pres	_	act	fem	voc	_
participle	_	pl	pres	_	act	masc	acc	_
participle	_	pl	pres	_	act	masc	dat	_
participle	_	pl	pres	_	act	masc	gen	_
participle	_	pl	pres	_	act	masc	nom	_
participle	_	pl	pres	_	act	masc	voc	_
participle	_	pl	pres	_	act	neut	acc	_
participle	_	pl	pres	_	act	neut	dat	_
participle	_	pl	pres	_	act	neut	gen	_
participle	_	pl	pres	_	act	neut	nom	_
participle	_	pl	pres	_	act	neut	voc	_
participle	_	pl	pres	_	mid	fem	acc	_
participle	_	pl	pres	_	mid	fem	dat	_
participle	_	pl	pres	_	mid	fem	gen	_
participle	_	pl	pres	_	mid	fem	nom	_
participle	_	pl	pres	_	mid	fem	voc	_
participle	_	pl	pres	_	mid	masc	acc	_
participle	_	pl	pres	_	mid	masc	dat	_
participle	_	pl	pres	_	mid	masc	gen	_
participle	_	pl	pres	_	mid	masc	nom	_
participle	_	pl	pres	_	mid	masc	voc	_
participle	_	pl	pres	_	mid	neut	acc	_
participle	_	pl	pres	_	mid	neut	dat	_
participle	_	pl	pres	_	mid	neut	gen	_
participle	_	pl	pres	_	mid	neut	nom	_
participle	_	pl	pres	_	mid	neut	voc	_
participle	_	dual	aor	_	act	fem	acc	_
participle	_	dual	aor	_	act	fem	dat	_
participle	_	dual	aor	_	act	fem	gen	_
participle	_	dual	aor	_	act	fem	nom	_
participle	_	dual	aor	_	act	fem	voc	_
participle	_	dual	aor	_	act	masc	acc	_
participle	_	dual	aor	_	act	masc	dat	_
participle	_	dual	aor	_	act	masc	gen	_
participle	_	dual	aor	_	act	masc	nom	_
participle	_	dual	aor	_	act	masc	voc	_
participle	_	dual	aor	_	act	neut	acc	_
participle	_	dual	aor	_	act	neut	dat	_
participle	_	dual	aor	_	act	neut	gen	_
participle	_	dual	aor	_	act	neut	nom	_
participle	_	dual	aor	_	act	neut	voc	_
participle	_	dual	aor	_	mid	fem	acc	_
participle	_	dual	aor	_	mid	fem	dat	_
participle	_	dual	aor	_	mid	fem	gen	_
participle	_	dual	aor	_	mid	fem	nom	_
participle	_	dual	aor	_	mid	fem	voc	_
participle	_	dual	aor	_	mid	masc	acc	_
participle	_	dual	aor	_	mid	masc	dat	_
participle	_	dual	aor	_	mid	masc	gen	_
participle	_	dual	aor	_	mid	masc	nom	_
participle	_	dual	aor	_	mid	masc	voc	_
participle	_	dual	aor	_	mid	neut	acc	_
participle	_	dual	aor	_	mid	neut	dat	_
participle	_	dual	aor	_	mid	neut	gen	_
participle	_	dual	aor	_	mid	neut	nom	_
participle	_	dual	aor	_	mid	neut	voc	_
participle	_	dual	aor	_	pass	fem	acc	_
participle	_	dual	aor	_	pass	fem	dat	_
participle	_	dual	aor	_	pass	fem	gen	_
participle	_	dual	aor	_	pass	fem	nom	_
participle	_	dual	aor	_	pass	fem	voc	_
participle	_	dual	aor	_	pass	masc	acc	_
participle	_	dual	aor	_	pass	masc	dat	_
participle	_	dual	aor	_	pass	masc	gen	_
participle	_	dual	aor	_	pass	masc	nom	_
participle	_	dual	aor	_	pass	masc	voc	_
participle	_	dual	aor	_	pass	neut	acc	_
participle	_	dual	aor	_	pass	neut	dat	_
participle	_	dual	aor	_	pass	neut	gen	_
participle	_	dual	aor	_	pass	neut	nom	_
participle	_	dual	aor	_	pass	neut	voc	_
participle	_	dual	fut	_	act	fem	acc	_
participle	_	dual	fut	_	act	fem	dat	_
participle	_	dual	fut	_	act	fem	gen	_
participle	_	dual	fut	_	act	fem	nom	_
participle	_	dual	fut	_	act	fem	voc	_
participle	_	dual	fut	_	act	masc	acc	_
participle	_	dual	fut	_	act	masc	dat	_
participle	_	dual	fut	_	act	masc	gen	_
participle	_	dual	fut	_	act	masc	nom	_
participle	_	dual	fut	_	act	masc	voc	_
participle	_	dual	fut	_	act	neut	acc	_
participle	_	dual	fut	_	act	neut	dat	_
participle	_	dual	fut	_	act	neut	gen	_
participle	_	dual	fut	_	act	neut	nom	_
participle	_	dual	fut	_	act	neut	voc	_
participle	_	dual	fut	_	mid	fem	acc	_
participle	_	dual	fut	_	mid	fem	dat	_
participle	_	dual	fut	_	mid	fem	gen	_
participle	_	dual	fut	_	mid	fem	nom	_
participle	_	dual	fut	_	mid	fem	voc	_
participle	_	dual	fut	_	mid	masc	acc	_
participle	_	dual	fut	_	mid	masc	dat	_
participle	_	dual	fut	_	mid	masc	gen	_
participle	_	dual	fut	_	mid	masc	nom	_
participle	_	dual	fut	_	mid	masc	voc	_
participle	_	dual	fut	_	mid	neut	acc	_
participle	_	dual	fut	_	mid	neut	dat	_
participle	_	dual	fut	_	mid	neut	gen	_
participle	_	dual	fut	_	mid	neut	nom	_
participle	_	dual	fut	_	mid	neut	voc	_
participle	_	dual	fut	_	pass	fem	acc	_
participle	_	dual	fut	_	pass	fem	dat	_
participle	_	dual	fut	_	pass	fem	gen	_
participle	_	dual	fut	_	pass	fem	nom	_
participle	_	dual	fut	_	pass	fem	voc	_
participle	_	dual	fut	_	pass	masc	acc	_
participle	_	dual	fut	_	pass	masc	dat	_
participle	_	dual	fut	_	pass	masc	gen	_
participle	_	dual	fut	_	pass	masc	nom	_
participle	_	dual	fut	_	pass	masc	voc	_
participle	_	dual	fut	_	pass	neut	acc	_
participle	_	dual	fut	_	pass	neut	dat	_
participle	_	dual	fut	_	pass	neut	gen	_
participle	_	dual	fut	_	pass	neut	nom	_
participle	_	dual	fut	_	pass	neut	voc	_
participle	_	dual	futpf	_	act	fem	acc	_
participle	_	dual	futpf	_	act	fem	dat	_
participle	_	dual	futpf	_	act	fem	gen	_
participle	_	dual	futpf	_	act	fem	nom	_
participle	_	dual	futpf	_	act	fem	voc	_
participle	_	dual	futpf	_	act	masc	acc	_
participle	_	dual	futpf	_	act	masc	dat	_
participle	_	dual	futpf	_	act	masc	gen	_
participle	_	dual	futpf	_	act	masc	nom	_
participle	_	dual	futpf	_	act	masc	voc	_
participle	_	dual	futpf	_	act	neut	acc	_
participle	_	dual	futpf	_	act	neut	dat	_
participle	_	dual	futpf	_	act	neut	gen	_
participle	_	dual	futpf	_	act	neut	nom	_
participle	_	dual	futpf	_	act	neut	voc	_
participle	_	dual	futpf	_	mid	fem	acc	_
participle	_	dual	futpf	_	mid	fem	dat	_
participle	_	dual	futpf	_	mid	fem	gen	_
participle	_	dual	futpf	_	mid	fem	nom	_
participle	_	dual	futpf	_	mid	fem	voc	_
participle	_	dual	futpf	_	mid	masc	acc	_
participle	_	dual	futpf	_	mid	masc	dat	_
participle	_	dual	futpf	_	mid	masc	gen	_
participle	_	dual	futpf	_	mid	masc	nom	_
participle	_	dual	futpf	_	mid	masc	voc	_
participle	_	dual	futpf	_	mid	neut	acc	_
participle	_	dual	futpf	_	mid	neut	dat	_
participle	_	dual	futpf	_	mid	neut	gen	_
participle	_	dual	futpf	_	mid	neut	nom	_
participle	_	dual	futpf	_	mid	neut	voc	_
participle	_	dual	pf	_	act	fem	acc	_
participle	_	dual	pf	_	act	fem	dat	_
participle	_	dual	pf	_	act	fem	gen	_
participle	_	dual	pf	_	act	fem	nom	_
participle	_	dual	pf	_	act	fem	voc	_
participle	_	dual	pf	_	act	masc	acc	_
participle	_	dual	pf	_	act	masc	dat	_
participle	_	dual	pf	_	act	masc	gen	_
participle	_	dual	pf	_	act	masc	nom	_
participle	_	dual	pf	_	act	masc	voc	_
participle	_	dual	pf	_	act	neut	acc	_
participle	_	dual	pf	_	act	neut	dat	_
participle	_	dual	pf	_	act	neut	gen	_
participle	_	dual	pf	_	act	neut	nom	_
participle	_	dual	pf	_	act	neut	voc	_
participle	_	dual	pf	_	mid	fem	acc	_
participle	_	dual	pf	_	mid	fem	dat	_
participle	_	dual	pf	_	mid	fem	gen	_
participle	_	dual	pf	_	mid	fem	nom	_
participle	_	dual	pf	_	mid	fem	voc	_
participle	_	dual	pf	_	mid	masc	acc	_
participle	_	dual	pf	_	mid	masc	dat	_
participle	_	dual	pf	_	mid	masc	gen	_
participle	_	dual	pf	_	mid	masc	nom	_
participle	_	dual	pf	_	mid	masc	voc	_
participle	_	dual	pf	_	mid	neut	acc	_
participle	_	dual	pf	_	mid	neut	dat	_
participle	_	dual	pf	_	mid	neut	gen	_
participle	_	dual	pf	_	mid	neut	nom	_
participle	_	dual	pf	_	mid	neut	voc	_
participle	_	dual	pres	_	act	fem	acc	_
participle	_	dual	pres	_	act	fem	dat	_
participle	_	dual	pres	_	act	fem	gen	_
participle	_	dual	pres	_	act	fem	nom	_
participle	_	dual	pres	_	act	fem	voc	_
participle	_	dual	pres	_	act	masc	acc	_
participle	_	dual	pres	_	act	masc	dat	_
participle	_	dual	pres	_	act	masc	gen	_
participle	_	dual	pres	_	act	masc	nom	_
participle	_	dual	pres	_	act	masc	voc	_
participle	_	dual	pres	_	act	neut	acc	_
participle	_	dual	pres	_	act	neut	dat	_
participle	_	dual	pres	_	act	neut	gen	_
participle	_	dual	pres	_	act	neut	nom	_
participle	_	dual	pres	_	act	neut	voc	_
participle	_	dual	pres	_	mid	fem	acc	_
participle	_	dual	pres	_	mid	fem	dat	_
participle	_	dual	pres	_	mid	fem	gen	_
participle	_	dual	pres	_	mid	fem	nom	_
participle	_	dual	pres	_	mid	fem	voc	_
participle	_	dual	pres	_	mid	masc	acc	_
participle	_	dual	pres	_	mid	masc	dat	_
participle	_	dual	pres	_	mid	masc	gen	_
participle	_	dual	pres	_	mid	masc	nom	_
participle	_	dual	pres	_	mid	masc	voc	_
participle	_	dual	pres	_	mid	neut	acc	_
participle	_	dual	pres	_	mid	neut	dat	_
participle	_	dual	pres	_	mid	neut	gen	_
participle	_	dual	pres	_	mid	neut	nom	_
participle	_	dual	pres	_	mid	neut	voc	_
particle	_	_	_	_	_	_	_	_
personal	_	sg	_	_	_	comm	acc	_
personal	_	sg	_	_	_	comm	dat	_
personal	_	sg	_	_	_	comm	gen	_
personal	_	sg	_	_	_	comm	nom	_
personal	_	sg	_	_	_	comm	voc	_
personal	_	sg	_	_	_	fem	acc	_
personal	_	sg	_	_	_	fem	dat	_
personal	_	sg	_	_	_	fem	gen	_
personal	_	sg	_	_	_	fem	nom	_
personal	_	sg	_	_	_	fem	voc	_
personal	_	sg	_	_	_	masc	acc	_
personal	_	sg	_	_	_	masc	dat	_
personal	_	sg	_	_	_	masc	gen	_
personal	_	sg	_	_	_	masc	nom	_
personal	_	sg	_	_	_	masc	voc	_
personal	_	sg	_	_	_	neut	acc	_
personal	_	sg	_	_	_	neut	dat	_
personal	_	sg	_	_	_	neut	gen	_
personal	_	sg	_	_	_	neut	nom	_
personal	_	sg	_	_	_	neut	voc	_
personal	_	pl	_	_	_	comm	acc	_
personal	_	pl	_	_	_	comm	dat	_
personal	_	pl	_	_	_	comm	gen	_
personal	_	pl	_	_	_	comm	nom	_
personal	_	pl	_	_	_	comm	voc	_
personal	_	pl	_	_	_	fem	acc	_
personal	_	pl	_	_	_	fem	dat	_
personal	_	pl	_	_	_	fem	gen	_
personal	_	pl	_	_	_	fem	nom	_
personal	_	pl	_	_	_	fem	voc	_
personal	_	pl	_	_	_	masc	acc	_
personal	_	pl	_	_	_	masc	dat	_
personal	_	pl	_	_	_	masc	gen	_
personal	_	pl	_	_	_	masc	nom	_
personal	_	pl	_	_	_	masc	voc	_
personal	_	pl	_	_	_	neut	acc	_
personal	_	pl	_	_	_	neut	dat	_
personal	_	pl	_	_	_	neut	gen	_
personal	_	pl	_	_	_	neut	nom	_
personal	_	pl	_	_	_	neut	voc	_
personal	_	dual	_	_	_	comm	acc	_
personal	_	dual	_	_	_	comm	dat	_
personal	_	dual	_	_	_	comm	gen	_
personal	_	dual	_	_	_	comm	nom	_
personal	_	dual	_	_	_	comm	voc	_
personal	_	dual	_	_	_	fem	acc	_
personal	_	dual	_	_	_	fem	dat	_
personal	_	dual	_	_	_	fem	gen	_
personal	_	dual	_	_	_	fem	nom	_
personal	_	dual	_	_	_	fem	voc	_
personal	_	dual	_	_	_	masc	acc	_
personal	_	dual	_	_	_	masc	dat	_
personal	_	dual	_	_	_	masc	gen	_
personal	_	dual	_	_	_	masc	nom	_
personal	_	dual	_	_	_	masc	voc	_
personal	_	dual	_	_	_	neut	acc	_
personal	_	dual	_	_	_	neut	dat	_
personal	_	dual	_	_	_	neut	gen	_
personal	_	dual	_	_	_	neut	nom	_
personal	_	dual	_	_	_	neut	voc	_
preposition	_	_	_	_	_	_	_	_
relative	_	sg	_	_	_	fem	acc	_
relative	_	sg	_	_	_	fem	dat	_
relative	_	sg	_	_	_	fem	gen	_
relative	_	sg	_	_	_	fem	nom	_
relative	_	sg	_	_	_	fem	voc	_
relative	_	sg	_	_	_	masc	acc	_
relative	_	sg	_	_	_	masc	dat	_
relative	_	sg	_	_	_	masc	gen	_
relative	_	sg	_	_	_	masc	nom	_
relative	_	sg	_	_	_	masc	voc	_
relative	_	sg	_	_	_	neut	acc	_
relative	_	sg	_	_	_	neut	dat	_
relative	_	sg	_	_	_	neut	gen	_
relative	_	sg	_	_	_	neut	nom	_
relative	_	sg	_	_	_	neut	voc	_
relative	_	pl	_	_	_	fem	acc	_
relative	_	pl	_	_	_	fem	dat	_
relative	_	pl	_	_	_	fem	gen	_
relative	_	pl	_	_	_	fem	nom	_
relative	_	pl	_	_	_	fem	voc	_
relative	_	pl	_	_	_	masc	acc	_
relative	_	pl	_	_	_	masc	dat	_
relative	_	pl	_	_	_	masc	gen	_
relative	_	pl	_	_	_	masc	nom	_
relative	_	pl	_	_	_	masc	voc	_
relative	_	pl	_	_	_	neut	acc	_
relative	_	pl	_	_	_	neut	dat	_
relative	_	pl	_	_	_	neut	gen	_
relative	_	pl	_	_	_	neut	nom	_
relative	_	pl	_	_	_	neut	voc	_
relative	_	dual	_	_	_	fem	acc	_
relative	_	dual	_	_	_	fem	dat	_
relative	_	dual	_	_	_	fem	gen	_
relative	_	dual	_	_	_	fem	nom	_
relative	_	dual	_	_	_	fem	voc	_
relative	_	dual	_	_	_	masc	acc	_
relative	_	dual	_	_	_	masc	dat	_
relative	_	dual	_	_	_	masc	gen	_
relative	_	dual	_	_	_	masc	nom	_
relative	_	dual	_	_	_	masc	voc	_
relative	_	dual	_	_	_	neut	acc	_
relative	_	dual	_	_	_	neut	dat	_
relative	_	dual	_	_	_	neut	gen	_
relative	_	dual	_	_	_	neut	nom	_
relative	_	dual	_	_	_	neut	voc	_
